#comment,AES(JEOL)spectrum
#title,Al-Cu intermetallic compo. 10kV M5 data034(SEM-Center)
#dimension,x,y
#x,Kinetic Energy,eV
#y,Intensity,counts
#legend,CuLMM,AlKLL
#acq_date,2016/04/08 19:39:36
#cps_conversion,0
#acq_time,50.0,50.0
#acq_time_unit,ms
#subplot,0,1,1

715.9,16989,1295.9,24917
716.0,16980,1296.0,24924
716.1,16989,1296.1,24937
716.2,17012,1296.2,24938
716.3,17022,1296.3,24942
716.4,16995,1296.4,24896
716.5,17006,1296.5,24936
716.6,17014,1296.6,24918
716.7,17005,1296.7,24912
716.8,17005,1296.8,24902
716.9,17016,1296.9,24994
717.0,17036,1297.0,24947
717.1,16972,1297.1,24954
717.2,16991,1297.2,24965
717.3,17048,1297.3,24947
717.4,17026,1297.4,24960
717.5,17052,1297.5,24959
717.6,17039,1297.6,24956
717.7,17077,1297.7,24920
717.8,17055,1297.8,24949
717.9,17045,1297.9,24969
718.0,17023,1298.0,24979
718.1,17062,1298.1,24967
718.2,17036,1298.2,24952
718.3,17040,1298.3,24984
718.4,17040,1298.4,24982
718.5,17050,1298.5,24973
718.6,17033,1298.6,24982
718.7,17032,1298.7,24963
718.8,17071,1298.8,24944
718.9,17053,1298.9,24975
719.0,17035,1299.0,24985
719.1,17034,1299.1,24968
719.2,17044,1299.2,24983
719.3,17054,1299.3,24980
719.4,17064,1299.4,24970
719.5,17080,1299.5,24979
719.6,17073,1299.6,24963
719.7,17082,1299.7,24957
719.8,17079,1299.8,24977
719.9,17098,1299.9,24940
720.0,17090,1300.0,24935
720.1,17105,1300.1,24964
720.2,17097,1300.2,24963
720.3,17113,1300.3,24955
720.4,17070,1300.4,24977
720.5,17114,1300.5,24980
720.6,17100,1300.6,24985
720.7,17123,1300.7,24943
720.8,17138,1300.8,24955
720.9,17150,1300.9,24980
721.0,17124,1301.0,24961
721.1,17125,1301.1,24966
721.2,17102,1301.2,24975
721.3,17109,1301.3,24948
721.4,17153,1301.4,24934
721.5,17113,1301.5,24952
721.6,17135,1301.6,24963
721.7,17156,1301.7,24976
721.8,17188,1301.8,25025
721.9,17165,1301.9,24973
722.0,17127,1302.0,24965
722.1,17125,1302.1,24941
722.2,17180,1302.2,24942
722.3,17151,1302.3,24963
722.4,17163,1302.4,24971
722.5,17187,1302.5,24945
722.6,17178,1302.6,24935
722.7,17196,1302.7,24991
722.8,17219,1302.8,24992
722.9,17226,1302.9,24973
723.0,17209,1303.0,24980
723.1,17180,1303.1,24989
723.2,17196,1303.2,25013
723.3,17221,1303.3,24980
723.4,17231,1303.4,24984
723.5,17246,1303.5,25005
723.6,17204,1303.6,25017
723.7,17202,1303.7,24971
723.8,17222,1303.8,24998
723.9,17216,1303.9,25020
724.0,17248,1304.0,25002
724.1,17258,1304.1,24975
724.2,17245,1304.2,25012
724.3,17266,1304.3,25025
724.4,17225,1304.4,24997
724.5,17245,1304.5,24990
724.6,17261,1304.6,24997
724.7,17270,1304.7,24995
724.8,17301,1304.8,25020
724.9,17304,1304.9,25008
725.0,17264,1305.0,25051
725.1,17260,1305.1,25021
725.2,17248,1305.2,25021
725.3,17283,1305.3,24985
725.4,17237,1305.4,25021
725.5,17263,1305.5,25018
725.6,17256,1305.6,25041
725.7,17301,1305.7,25046
725.8,17315,1305.8,25025
725.9,17290,1305.9,25037
726.0,17271,1306.0,25025
726.1,17298,1306.1,25028
726.2,17321,1306.2,25067
726.3,17325,1306.3,25057
726.4,17311,1306.4,25033
726.5,17311,1306.5,25055
726.6,17263,1306.6,25051
726.7,17333,1306.7,25026
726.8,17257,1306.8,25073
726.9,17302,1306.9,25028
727.0,17293,1307.0,25067
727.1,17281,1307.1,25097
727.2,17268,1307.2,25062
727.3,17304,1307.3,25063
727.4,17322,1307.4,25068
727.5,17277,1307.5,25054
727.6,17303,1307.6,25109
727.7,17287,1307.7,25080
727.8,17315,1307.8,25059
727.9,17283,1307.9,25093
728.0,17308,1308.0,25063
728.1,17339,1308.1,25071
728.2,17347,1308.2,25111
728.3,17349,1308.3,25105
728.4,17289,1308.4,25085
728.5,17329,1308.5,25118
728.6,17308,1308.6,25119
728.7,17316,1308.7,25111
728.8,17341,1308.8,25100
728.9,17316,1308.9,25102
729.0,17283,1309.0,25116
729.1,17307,1309.1,25121
729.2,17330,1309.2,25125
729.3,17326,1309.3,25113
729.4,17304,1309.4,25092
729.5,17319,1309.5,25135
729.6,17333,1309.6,25129
729.7,17319,1309.7,25152
729.8,17329,1309.8,25141
729.9,17323,1309.9,25144
730.0,17344,1310.0,25120
730.1,17327,1310.1,25167
730.2,17351,1310.2,25125
730.3,17353,1310.3,25136
730.4,17302,1310.4,25190
730.5,17341,1310.5,25140
730.6,17361,1310.6,25167
730.7,17340,1310.7,25150
730.8,17345,1310.8,25171
730.9,17345,1310.9,25175
731.0,17370,1311.0,25128
731.1,17369,1311.1,25153
731.2,17342,1311.2,25179
731.3,17338,1311.3,25161
731.4,17338,1311.4,25170
731.5,17387,1311.5,25179
731.6,17343,1311.6,25232
731.7,17345,1311.7,25211
731.8,17349,1311.8,25211
731.9,17362,1311.9,25239
732.0,17364,1312.0,25223
732.1,17370,1312.1,25236
732.2,17379,1312.2,25212
732.3,17383,1312.3,25226
732.4,17373,1312.4,25219
732.5,17403,1312.5,25219
732.6,17330,1312.6,25205
732.7,17409,1312.7,25226
732.8,17375,1312.8,25210
732.9,17390,1312.9,25239
733.0,17387,1313.0,25223
733.1,17408,1313.1,25248
733.2,17424,1313.2,25265
733.3,17429,1313.3,25250
733.4,17396,1313.4,25203
733.5,17425,1313.5,25232
733.6,17392,1313.6,25289
733.7,17380,1313.7,25273
733.8,17419,1313.8,25272
733.9,17407,1313.9,25244
734.0,17403,1314.0,25296
734.1,17407,1314.1,25298
734.2,17416,1314.2,25289
734.3,17438,1314.3,25261
734.4,17444,1314.4,25291
734.5,17430,1314.5,25272
734.6,17414,1314.6,25281
734.7,17423,1314.7,25274
734.8,17402,1314.8,25300
734.9,17452,1314.9,25343
735.0,17444,1315.0,25335
735.1,17448,1315.1,25316
735.2,17466,1315.2,25348
735.3,17444,1315.3,25336
735.4,17498,1315.4,25322
735.5,17504,1315.5,25346
735.6,17459,1315.6,25340
735.7,17478,1315.7,25352
735.8,17495,1315.8,25356
735.9,17479,1315.9,25396
736.0,17477,1316.0,25360
736.1,17451,1316.1,25385
736.2,17511,1316.2,25418
736.3,17471,1316.3,25395
736.4,17503,1316.4,25381
736.5,17489,1316.5,25393
736.6,17481,1316.6,25423
736.7,17512,1316.7,25400
736.8,17492,1316.8,25395
736.9,17487,1316.9,25396
737.0,17499,1317.0,25399
737.1,17506,1317.1,25416
737.2,17528,1317.2,25459
737.3,17516,1317.3,25456
737.4,17530,1317.4,25429
737.5,17538,1317.5,25466
737.6,17532,1317.6,25458
737.7,17520,1317.7,25443
737.8,17519,1317.8,25459
737.9,17521,1317.9,25468
738.0,17561,1318.0,25440
738.1,17549,1318.1,25466
738.2,17533,1318.2,25464
738.3,17529,1318.3,25501
738.4,17574,1318.4,25499
738.5,17576,1318.5,25474
738.6,17519,1318.6,25458
738.7,17567,1318.7,25502
738.8,17593,1318.8,25508
738.9,17569,1318.9,25511
739.0,17582,1319.0,25512
739.1,17611,1319.1,25504
