##Spectra in depth profile
#title,27.pro
#dimension,x,y,z
#x,Kinetic Energy,eV
#y,Intensity,cps
#z,Sputter Time,min
#legend,C1,O1,Si1
##Sputter Time,14
##acq_date,20090609
##comment,DEPTHPRO

##Intensity in depth profile
#title,27.pro
#dimension,x,y
#x,Sputter Time,min
#y,Intensity,arb.units
#legend,C1,O1,Si1
##block,depth_intensity
##acq_date,20090609
##comment,DEPTHPRO

259.0000,325460.0000,307510.0000,288500.0000,287550.0000,291850.0000,292160.0000,294340.0000,287290.0000,280470.0000,278230.0000,275710.0000,276740.0000,274190.0000,273790.0000
260.0000,328530.0000,309190.0000,286920.0000,288860.0000,289100.0000,295520.0000,292720.0000,289220.0000,278560.0000,278190.0000,277420.0000,275750.0000,274890.0000,275830.0000
261.0000,326050.0000,311510.0000,290680.0000,288910.0000,291290.0000,293370.0000,296100.0000,286480.0000,277940.0000,278870.0000,277060.0000,277000.0000,274730.0000,274170.0000
262.0000,327070.0000,312560.0000,287250.0000,290500.0000,291280.0000,292930.0000,296430.0000,289740.0000,279440.0000,279310.0000,276140.0000,276140.0000,276520.0000,273920.0000
263.0000,331760.0000,312230.0000,285190.0000,289440.0000,291020.0000,292510.0000,297220.0000,291200.0000,278570.0000,280570.0000,277050.0000,276120.0000,276240.0000,275570.0000
264.0000,334620.0000,314090.0000,289930.0000,289750.0000,292200.0000,297550.0000,297230.0000,293230.0000,280820.0000,280560.0000,275550.0000,278840.0000,278490.0000,277360.0000
265.0000,333450.0000,320580.0000,294920.0000,289890.0000,295190.0000,296020.0000,298270.0000,294990.0000,283900.0000,279820.0000,279250.0000,279220.0000,278930.0000,278580.0000
266.0000,338230.0000,320080.0000,291850.0000,293370.0000,293860.0000,297010.0000,295930.0000,291950.0000,282790.0000,281730.0000,280960.0000,281880.0000,277970.0000,277050.0000
267.0000,337940.0000,319880.0000,290310.0000,292100.0000,295670.0000,295110.0000,297570.0000,291590.0000,280740.0000,281270.0000,281950.0000,280770.0000,279450.0000,280250.0000
268.0000,338100.0000,319790.0000,295200.0000,290930.0000,298060.0000,301000.0000,301070.0000,292270.0000,282440.0000,279140.0000,281070.0000,279440.0000,277600.0000,278750.0000
269.0000,335760.0000,320990.0000,291700.0000,294390.0000,297300.0000,300100.0000,301190.0000,289490.0000,282130.0000,280850.0000,279780.0000,280520.0000,279070.0000,277230.0000
270.0000,334250.0000,319780.0000,291240.0000,293900.0000,297800.0000,297420.0000,302050.0000,293240.0000,282380.0000,282330.0000,282590.0000,280260.0000,278510.0000,278150.0000
271.0000,330960.0000,316290.0000,293250.0000,294800.0000,297840.0000,298820.0000,299880.0000,295890.0000,283760.0000,281550.0000,281300.0000,282920.0000,280470.0000,277120.0000
272.0000,325270.0000,311400.0000,295410.0000,292190.0000,298860.0000,305070.0000,302180.0000,293930.0000,283770.0000,281290.0000,281070.0000,282200.0000,278870.0000,279230.0000
273.0000,323280.0000,308440.0000,294050.0000,295120.0000,297880.0000,300790.0000,303390.0000,295120.0000,281540.0000,280330.0000,284850.0000,280490.0000,279640.0000,279870.0000
274.0000,318350.0000,305810.0000,293990.0000,294340.0000,297500.0000,300960.0000,305000.0000,297000.0000,284380.0000,281480.0000,283160.0000,281900.0000,281490.0000,282680.0000
275.0000,309520.0000,304160.0000,296030.0000,294240.0000,298490.0000,301330.0000,303010.0000,297400.0000,285580.0000,285200.0000,286250.0000,282660.0000,281850.0000,284240.0000
276.0000,305270.0000,298700.0000,296860.0000,298930.0000,301710.0000,301450.0000,301060.0000,295180.0000,287580.0000,284140.0000,283570.0000,281200.0000,281110.0000,280500.0000
277.0000,301220.0000,294140.0000,295110.0000,300090.0000,302130.0000,302460.0000,300440.0000,295210.0000,286200.0000,285880.0000,285350.0000,281950.0000,280750.0000,280210.0000
278.0000,297130.0000,292480.0000,296260.0000,296380.0000,299020.0000,300030.0000,303670.0000,294580.0000,286330.0000,284220.0000,285340.0000,280870.0000,284710.0000,280100.0000
279.0000,290290.0000,292990.0000,299960.0000,295250.0000,296660.0000,304580.0000,303230.0000,298370.0000,284220.0000,286130.0000,283920.0000,281050.0000,282920.0000,281810.0000
280.0000,289870.0000,290980.0000,301010.0000,299380.0000,300370.0000,303650.0000,305110.0000,299460.0000,285760.0000,284610.0000,286920.0000,282490.0000,281850.0000,280560.0000
281.0000,286040.0000,288460.0000,297600.0000,301560.0000,299790.0000,302970.0000,304810.0000,297690.0000,285960.0000,283720.0000,286090.0000,284450.0000,284880.0000,283580.0000
282.0000,284600.0000,284970.0000,297810.0000,301940.0000,297920.0000,304160.0000,305820.0000,300070.0000,285370.0000,284340.0000,286870.0000,285400.0000,283750.0000,283160.0000
283.0000,284990.0000,284950.0000,303090.0000,299960.0000,299170.0000,307390.0000,306100.0000,299760.0000,284980.0000,285280.0000,286530.0000,283350.0000,281790.0000,281470.0000
284.0000,287050.0000,283370.0000,302100.0000,300170.0000,299250.0000,303980.0000,305310.0000,300530.0000,288420.0000,285260.0000,285250.0000,284960.0000,284310.0000,281390.0000
285.0000,287450.0000,284390.0000,297540.0000,301720.0000,303060.0000,304010.0000,305760.0000,300090.0000,287840.0000,286400.0000,285580.0000,286390.0000,284940.0000,282840.0000
286.0000,285010.0000,288880.0000,299640.0000,302450.0000,305840.0000,303380.0000,309100.0000,300990.0000,287320.0000,286190.0000,288420.0000,287910.0000,282590.0000,285480.0000
287.0000,285860.0000,288950.0000,302390.0000,303070.0000,305000.0000,308660.0000,309870.0000,301790.0000,288300.0000,287010.0000,288710.0000,287600.0000,285470.0000,285840.0000
288.0000,285370.0000,289280.0000,302410.0000,301020.0000,305030.0000,307700.0000,309280.0000,300850.0000,287740.0000,287820.0000,288030.0000,286710.0000,287420.0000,287220.0000
289.0000,284550.0000,287070.0000,305050.0000,301110.0000,306820.0000,304770.0000,308210.0000,301300.0000,287820.0000,289980.0000,286940.0000,283210.0000,287110.0000,287110.0000
290.0000,286300.0000,289320.0000,306950.0000,302360.0000,304200.0000,307950.0000,311240.0000,303250.0000,290200.0000,291530.0000,285820.0000,286940.0000,285580.0000,286240.0000
291.0000,289920.0000,289000.0000,304510.0000,306300.0000,306480.0000,310280.0000,313220.0000,303350.0000,290120.0000,292130.0000,287570.0000,288340.0000,286250.0000,285160.0000

,-0.5000,0.0000,0.5000,1.0000,1.5000,2.0000,2.5000,3.0000,3.5000,4.0000,4.5000,5.0000,5.5000,6.0000
472.0000,413470.0000,414380.0000,420890.0000,428480.0000,430390.0000,431690.0000,432300.0000,401270.0000,348370.0000,347970.0000,341010.0000,342680.0000,344280.0000,342480.0000
473.0000,413390.0000,411640.0000,424740.0000,426490.0000,430780.0000,432590.0000,430340.0000,401860.0000,345470.0000,346840.0000,343450.0000,343650.0000,339480.0000,341640.0000
474.0000,413150.0000,408520.0000,427620.0000,425340.0000,428790.0000,431040.0000,429960.0000,402670.0000,348250.0000,348480.0000,347550.0000,345290.0000,340980.0000,342010.0000
475.0000,413040.0000,409930.0000,426750.0000,426070.0000,424740.0000,431140.0000,427750.0000,401700.0000,348240.0000,348080.0000,347500.0000,345740.0000,344430.0000,342930.0000
476.0000,416410.0000,411480.0000,425690.0000,427180.0000,424880.0000,427320.0000,427660.0000,398750.0000,347090.0000,346970.0000,345040.0000,344860.0000,346630.0000,343950.0000
477.0000,415180.0000,413860.0000,428070.0000,427030.0000,427580.0000,429510.0000,430510.0000,402000.0000,348140.0000,348710.0000,345600.0000,342990.0000,341590.0000,344950.0000
478.0000,418130.0000,418570.0000,432630.0000,430150.0000,427720.0000,431280.0000,431920.0000,404050.0000,349350.0000,347010.0000,349040.0000,343140.0000,343100.0000,344640.0000
479.0000,427060.0000,422920.0000,433160.0000,433470.0000,432720.0000,436720.0000,434980.0000,403040.0000,348920.0000,349810.0000,347830.0000,344990.0000,342070.0000,347150.0000
480.0000,430190.0000,428120.0000,437530.0000,438090.0000,439160.0000,438590.0000,438290.0000,404580.0000,352770.0000,348020.0000,349400.0000,346340.0000,342810.0000,343870.0000
481.0000,430340.0000,430500.0000,444400.0000,442970.0000,442340.0000,444300.0000,442100.0000,404630.0000,351530.0000,348490.0000,349960.0000,344540.0000,343900.0000,343990.0000
482.0000,438690.0000,434270.0000,448500.0000,447930.0000,446050.0000,451670.0000,444800.0000,410990.0000,353130.0000,348360.0000,348950.0000,346840.0000,343830.0000,345570.0000
483.0000,450100.0000,441720.0000,451430.0000,451670.0000,452190.0000,456550.0000,454600.0000,411610.0000,349880.0000,349140.0000,349350.0000,345880.0000,348610.0000,349440.0000
484.0000,446490.0000,450140.0000,456140.0000,463140.0000,454700.0000,463130.0000,456500.0000,416000.0000,353160.0000,349890.0000,345340.0000,347990.0000,344490.0000,346330.0000
485.0000,448470.0000,447650.0000,464550.0000,460980.0000,462570.0000,465320.0000,461480.0000,417530.0000,352760.0000,349910.0000,346290.0000,345120.0000,347510.0000,346500.0000
486.0000,448720.0000,444300.0000,467740.0000,463340.0000,463220.0000,468760.0000,467930.0000,422690.0000,350480.0000,351250.0000,345960.0000,348710.0000,349570.0000,343850.0000
487.0000,439960.0000,440670.0000,462820.0000,460440.0000,461710.0000,466010.0000,465190.0000,422830.0000,351060.0000,353720.0000,349480.0000,346330.0000,347880.0000,344380.0000
488.0000,430850.0000,433650.0000,456800.0000,461560.0000,457960.0000,459290.0000,459360.0000,421340.0000,350160.0000,351080.0000,347940.0000,347580.0000,348760.0000,348170.0000
489.0000,427350.0000,425820.0000,450800.0000,449350.0000,453660.0000,453120.0000,455910.0000,420440.0000,350950.0000,349030.0000,350770.0000,349210.0000,349230.0000,348100.0000
490.0000,426660.0000,422580.0000,442460.0000,443320.0000,442920.0000,449290.0000,449390.0000,420190.0000,351080.0000,350660.0000,347880.0000,347650.0000,348190.0000,349260.0000
491.0000,416150.0000,415850.0000,438540.0000,437100.0000,437790.0000,443300.0000,446490.0000,415210.0000,352450.0000,352710.0000,347160.0000,350570.0000,346570.0000,350890.0000
492.0000,412070.0000,412160.0000,433900.0000,434920.0000,435720.0000,439050.0000,441450.0000,414420.0000,354210.0000,351670.0000,351910.0000,349050.0000,347580.0000,346380.0000
493.0000,412610.0000,408550.0000,431350.0000,428280.0000,430960.0000,434960.0000,435440.0000,410840.0000,353940.0000,351170.0000,349870.0000,350160.0000,349890.0000,346810.0000
494.0000,401470.0000,403510.0000,421840.0000,425690.0000,426380.0000,432550.0000,432520.0000,412960.0000,351650.0000,352020.0000,350030.0000,349170.0000,345890.0000,347930.0000
495.0000,400900.0000,403110.0000,419880.0000,425510.0000,419440.0000,425450.0000,432880.0000,408290.0000,349330.0000,354100.0000,352570.0000,353600.0000,350940.0000,350490.0000
496.0000,398940.0000,401290.0000,420430.0000,417490.0000,423580.0000,423600.0000,431530.0000,406870.0000,352500.0000,350070.0000,349580.0000,354490.0000,350320.0000,349880.0000
497.0000,410290.0000,406220.0000,421990.0000,421440.0000,421630.0000,424390.0000,430680.0000,408760.0000,352550.0000,352510.0000,350970.0000,349120.0000,350680.0000,349010.0000
498.0000,405240.0000,409200.0000,420720.0000,421320.0000,427810.0000,429550.0000,434980.0000,406400.0000,354200.0000,352060.0000,351140.0000,350190.0000,350490.0000,348510.0000
499.0000,412210.0000,413820.0000,430710.0000,428780.0000,428380.0000,429550.0000,430120.0000,405650.0000,353040.0000,353010.0000,353380.0000,348300.0000,354070.0000,348450.0000
500.0000,426290.0000,418270.0000,438400.0000,434000.0000,433930.0000,439380.0000,436370.0000,409840.0000,354350.0000,353350.0000,351890.0000,353410.0000,354770.0000,349330.0000
501.0000,435300.0000,432840.0000,443870.0000,445030.0000,441070.0000,447950.0000,443080.0000,413180.0000,353710.0000,354390.0000,353750.0000,353480.0000,349540.0000,353650.0000
502.0000,452800.0000,449240.0000,461680.0000,461410.0000,457970.0000,459060.0000,455360.0000,419060.0000,356110.0000,355460.0000,354310.0000,354750.0000,348010.0000,351690.0000
503.0000,472610.0000,465550.0000,481440.0000,479610.0000,476460.0000,474870.0000,468260.0000,426450.0000,358870.0000,355050.0000,353230.0000,353900.0000,350860.0000,351760.0000
504.0000,496060.0000,488940.0000,503220.0000,501040.0000,497100.0000,492900.0000,488330.0000,435740.0000,357270.0000,352580.0000,352940.0000,350290.0000,352730.0000,352940.0000
505.0000,510160.0000,505740.0000,521550.0000,519620.0000,514980.0000,513160.0000,507580.0000,443270.0000,355990.0000,353850.0000,350030.0000,358040.0000,350070.0000,352140.0000
506.0000,515220.0000,516030.0000,538120.0000,539540.0000,527530.0000,526600.0000,521590.0000,452290.0000,357320.0000,356150.0000,354200.0000,352280.0000,350020.0000,354000.0000
507.0000,515180.0000,514050.0000,540980.0000,540040.0000,539410.0000,538500.0000,530000.0000,462510.0000,354930.0000,357850.0000,353540.0000,355400.0000,354800.0000,351780.0000
508.0000,494970.0000,501080.0000,525510.0000,530230.0000,530920.0000,537180.0000,526020.0000,463890.0000,355760.0000,355090.0000,352180.0000,350440.0000,351640.0000,351830.0000
509.0000,469220.0000,474600.0000,499720.0000,508730.0000,513990.0000,521020.0000,517790.0000,460070.0000,356380.0000,359350.0000,356970.0000,354060.0000,353380.0000,350120.0000
510.0000,446410.0000,451330.0000,479840.0000,485380.0000,488820.0000,496520.0000,496540.0000,455950.0000,356130.0000,357600.0000,353700.0000,351910.0000,354120.0000,349880.0000
511.0000,426620.0000,427310.0000,458270.0000,455690.0000,460970.0000,471630.0000,473940.0000,443180.0000,355740.0000,357900.0000,355160.0000,350720.0000,355650.0000,352620.0000
512.0000,407280.0000,410160.0000,433990.0000,436930.0000,442120.0000,450800.0000,453910.0000,432480.0000,358650.0000,354360.0000,353010.0000,350670.0000,354180.0000,355970.0000
513.0000,389270.0000,394450.0000,415320.0000,420680.0000,421340.0000,430620.0000,436560.0000,421390.0000,360390.0000,355020.0000,357450.0000,352380.0000,354440.0000,353280.0000
514.0000,379650.0000,379960.0000,400370.0000,405360.0000,403650.0000,413040.0000,419260.0000,409150.0000,357540.0000,357730.0000,354530.0000,355450.0000,355070.0000,353690.0000
515.0000,367580.0000,368770.0000,387100.0000,389330.0000,392190.0000,399120.0000,405360.0000,401550.0000,358330.0000,359090.0000,355100.0000,354490.0000,353680.0000,356450.0000
516.0000,355960.0000,354800.0000,369950.0000,377010.0000,379320.0000,386380.0000,395050.0000,394250.0000,360110.0000,358880.0000,354230.0000,355410.0000,352270.0000,355270.0000
517.0000,346120.0000,345650.0000,358330.0000,368210.0000,371810.0000,376990.0000,381940.0000,386590.0000,361410.0000,354600.0000,354460.0000,356460.0000,356410.0000,354750.0000
518.0000,335780.0000,339420.0000,354490.0000,355090.0000,357780.0000,366120.0000,373690.0000,379220.0000,358970.0000,357140.0000,355010.0000,357180.0000,352330.0000,355180.0000
519.0000,328930.0000,332710.0000,344090.0000,346850.0000,350620.0000,357970.0000,368400.0000,376220.0000,358980.0000,357150.0000,354450.0000,358110.0000,353690.0000,355460.0000
520.0000,325190.0000,326670.0000,338810.0000,342260.0000,344430.0000,349900.0000,364130.0000,371180.0000,360140.0000,354070.0000,356320.0000,357360.0000,355330.0000,355130.0000
521.0000,324280.0000,324230.0000,335300.0000,341170.0000,338890.0000,346400.0000,357700.0000,363500.0000,359120.0000,356720.0000,357470.0000,356830.0000,357240.0000,354870.0000
522.0000,321270.0000,323960.0000,334360.0000,337730.0000,333990.0000,343890.0000,354840.0000,363680.0000,361680.0000,359780.0000,356790.0000,356480.0000,351660.0000,356670.0000
523.0000,317880.0000,319830.0000,332030.0000,334650.0000,338490.0000,342570.0000,353440.0000,364700.0000,361770.0000,359570.0000,356180.0000,358640.0000,353720.0000,356350.0000
524.0000,321570.0000,322380.0000,329890.0000,334710.0000,333410.0000,341480.0000,351920.0000,361050.0000,361030.0000,358230.0000,356500.0000,360970.0000,355810.0000,353590.0000
525.0000,320390.0000,320430.0000,331310.0000,332410.0000,334120.0000,340420.0000,349230.0000,360660.0000,360280.0000,359130.0000,358650.0000,356980.0000,354440.0000,354670.0000
526.0000,315850.0000,321480.0000,334490.0000,330210.0000,333260.0000,339080.0000,348280.0000,359020.0000,360500.0000,358850.0000,359520.0000,358750.0000,354590.0000,355180.0000
527.0000,318750.0000,321400.0000,332270.0000,331520.0000,332920.0000,340570.0000,349510.0000,360500.0000,363010.0000,358430.0000,360050.0000,359500.0000,357010.0000,355490.0000
528.0000,319890.0000,318850.0000,331360.0000,330090.0000,332570.0000,337140.0000,347360.0000,358610.0000,360400.0000,360510.0000,359130.0000,359550.0000,360660.0000,356070.0000
529.0000,321260.0000,319940.0000,334080.0000,331700.0000,331850.0000,338280.0000,347310.0000,359880.0000,360440.0000,362800.0000,361380.0000,360060.0000,359930.0000,355870.0000
530.0000,318470.0000,321700.0000,330740.0000,332270.0000,333190.0000,337350.0000,348530.0000,360700.0000,360780.0000,365550.0000,359920.0000,359040.0000,357860.0000,354680.0000
531.0000,320770.0000,322290.0000,329050.0000,330750.0000,335640.0000,335100.0000,347660.0000,362810.0000,360960.0000,361530.0000,359270.0000,358260.0000,359190.0000,355510.0000
532.0000,322930.0000,322610.0000,329220.0000,332200.0000,335390.0000,340810.0000,347580.0000,365790.0000,361510.0000,360290.0000,361430.0000,358590.0000,361240.0000,357380.0000

,-0.5000,0.0000,0.5000,1.0000,1.5000,2.0000,2.5000,3.0000,3.5000,4.0000,4.5000,5.0000,5.5000,6.0000
58.0000,251810.0000,258310.0000,285570.0000,289040.0000,288260.0000,288870.0000,282930.0000,270530.0000,239440.0000,235700.0000,234700.0000,234260.0000,231010.0000,232720.0000
59.0000,253070.0000,259320.0000,287160.0000,287180.0000,284770.0000,289670.0000,281790.0000,270950.0000,242410.0000,240020.0000,237270.0000,237230.0000,233730.0000,232190.0000
60.0000,253950.0000,259140.0000,286820.0000,288230.0000,288150.0000,287330.0000,285330.0000,272750.0000,241810.0000,242920.0000,242200.0000,236920.0000,237290.0000,236100.0000
61.0000,256520.0000,260860.0000,288630.0000,291920.0000,291820.0000,290140.0000,287030.0000,275230.0000,244990.0000,245100.0000,244640.0000,241500.0000,240590.0000,240730.0000
62.0000,261330.0000,263950.0000,292590.0000,295910.0000,295180.0000,297730.0000,294560.0000,276230.0000,248540.0000,248130.0000,244370.0000,243430.0000,243780.0000,245060.0000
63.0000,260140.0000,264010.0000,296380.0000,299730.0000,296880.0000,302010.0000,293870.0000,279260.0000,250650.0000,250040.0000,249120.0000,246420.0000,245990.0000,244600.0000
64.0000,261440.0000,262360.0000,297280.0000,298250.0000,302810.0000,299370.0000,294210.0000,283050.0000,256730.0000,254980.0000,251850.0000,246580.0000,250000.0000,247400.0000
65.0000,259310.0000,263490.0000,296220.0000,298370.0000,302740.0000,301710.0000,295160.0000,282920.0000,257540.0000,257490.0000,253700.0000,252350.0000,252710.0000,252170.0000
66.0000,258530.0000,261860.0000,295630.0000,296440.0000,297760.0000,302170.0000,295880.0000,286420.0000,263290.0000,258850.0000,259240.0000,260640.0000,257610.0000,251980.0000
67.0000,255280.0000,256670.0000,293860.0000,296770.0000,296700.0000,303130.0000,296900.0000,290510.0000,266960.0000,263760.0000,263670.0000,264410.0000,260730.0000,256530.0000
68.0000,253970.0000,257580.0000,294010.0000,295160.0000,296800.0000,296490.0000,297630.0000,291200.0000,267560.0000,268700.0000,266260.0000,267220.0000,264830.0000,262510.0000
69.0000,252730.0000,259230.0000,294690.0000,293760.0000,298220.0000,297840.0000,299220.0000,291000.0000,275350.0000,272800.0000,270590.0000,267720.0000,269950.0000,268360.0000
70.0000,247960.0000,254170.0000,291060.0000,290680.0000,290720.0000,301690.0000,298760.0000,291670.0000,274150.0000,275120.0000,274460.0000,273520.0000,271580.0000,270720.0000
71.0000,248040.0000,254320.0000,289670.0000,289340.0000,290480.0000,297510.0000,295160.0000,296470.0000,284530.0000,284850.0000,281390.0000,279080.0000,275780.0000,275030.0000
72.0000,250870.0000,260380.0000,289810.0000,291180.0000,292940.0000,293220.0000,294730.0000,299450.0000,291130.0000,287030.0000,285600.0000,285400.0000,281730.0000,281880.0000
73.0000,258060.0000,263400.0000,298670.0000,296220.0000,301520.0000,296850.0000,300420.0000,302640.0000,296500.0000,294630.0000,291240.0000,290450.0000,288940.0000,287760.0000
74.0000,260960.0000,269210.0000,304750.0000,300630.0000,301320.0000,306130.0000,305400.0000,307620.0000,299030.0000,300200.0000,296650.0000,294190.0000,292890.0000,289670.0000
75.0000,266800.0000,271400.0000,309390.0000,308010.0000,310010.0000,310960.0000,311380.0000,312310.0000,306140.0000,304250.0000,302550.0000,300780.0000,300310.0000,299940.0000
76.0000,273300.0000,276230.0000,312380.0000,315130.0000,315530.0000,315800.0000,318130.0000,316250.0000,313210.0000,309220.0000,307090.0000,307080.0000,307210.0000,304500.0000
77.0000,270770.0000,275090.0000,313810.0000,317990.0000,320610.0000,317370.0000,322690.0000,323020.0000,316080.0000,312820.0000,313490.0000,312370.0000,309640.0000,308430.0000
78.0000,272080.0000,272790.0000,316770.0000,316570.0000,318920.0000,324550.0000,326250.0000,325110.0000,325270.0000,319980.0000,315980.0000,313530.0000,309860.0000,313450.0000
79.0000,268610.0000,274930.0000,311590.0000,315120.0000,318900.0000,319370.0000,322850.0000,325910.0000,324120.0000,320690.0000,317750.0000,318600.0000,314490.0000,313910.0000
80.0000,265990.0000,269420.0000,311190.0000,313210.0000,314890.0000,315220.0000,323820.0000,324770.0000,325060.0000,323500.0000,321370.0000,322190.0000,320220.0000,319550.0000
81.0000,260960.0000,265630.0000,304370.0000,308350.0000,312660.0000,314350.0000,316520.0000,323210.0000,329110.0000,325880.0000,323010.0000,322460.0000,320590.0000,316700.0000
82.0000,257170.0000,265340.0000,301500.0000,306570.0000,305100.0000,311160.0000,315500.0000,323760.0000,329150.0000,329730.0000,326990.0000,326440.0000,318970.0000,321850.0000
83.0000,257010.0000,262540.0000,299970.0000,301720.0000,299240.0000,304830.0000,312100.0000,326210.0000,334640.0000,332180.0000,328310.0000,328080.0000,326380.0000,325790.0000
84.0000,250520.0000,255600.0000,291780.0000,292710.0000,298240.0000,301240.0000,315040.0000,326570.0000,336680.0000,333440.0000,330370.0000,339280.0000,333260.0000,333540.0000
85.0000,248240.0000,252140.0000,289970.0000,291900.0000,287330.0000,299380.0000,307380.0000,327460.0000,348410.0000,343590.0000,340150.0000,339650.0000,338280.0000,338070.0000
